 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc_new,car,credit_card,debt_consolidation,educational,funded_amnt_new,home_improvement,house,installment_new,int_rate,loan_amnt_new,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5861514.999999999,0,0,1,0,1212267.8749999998,0,0,40508.3973,12.4,1212267.8749999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5059020.31,0,0,1,0,1598594.9999999998,0,0,50020.925658333326,7.9,1598594.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4396136.249999999,0,0,1,0,222027.0833333333,0,0,7618.193283333332,14.2,222027.0833333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6216758.333333332,0,1,0,0,1865027.4999999998,0,0,49724.29747499999,20.3,1865027.4999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11101354.166666664,0,0,1,0,3108379.166666666,0,0,98701.69584166665,8.9,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2930757.4999999995,0,1,0,0,888108.3333333333,0,0,27629.93835833333,7.51,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2664324.9999999995,0,1,0,0,621675.8333333333,0,0,20854.55988333333,12.6,621675.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2042649.1666666663,0,0,0,0,943615.1041666665,0,0,29357.30906666666,7.51,943615.1041666665,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2131459.9999999995,0,0,1,0,444054.1666666666,0,0,15318.09253333333,14.6,444054.1666666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5506271.666666666,0,1,0,0,785975.8749999999,0,0,24132.567741666666,6.62,785975.8749999999,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3907676.666666666,0,0,1,0,566169.0624999999,0,0,17614.74068333333,7.51,566169.0624999999,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7992974.999999999,0,1,0,0,532864.9999999999,0,0,17625.397983333332,11.7,532864.9999999999,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4973406.666666666,0,0,1,0,888108.3333333333,0,0,20066.807791666663,12.6,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2353487.083333333,0,0,0,0,550627.1666666666,0,0,16759.492358333333,6.03,550627.1666666666,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4795784.999999999,0,0,1,0,1332162.4999999998,0,0,48590.183133333325,18.6,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4706974.166666666,0,0,0,0,373005.49999999994,0,0,12337.600966666663,11.7,373005.49999999994,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4689211.999999999,0,0,1,0,1243351.6666666665,0,0,42658.507574999996,14.2,1243351.6666666665,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3374811.666666666,0,0,1,0,788196.1458333333,0,0,24521.559191666664,7.51,788196.1458333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3374811.666666666,0,0,1,0,1198946.2499999998,0,0,38636.26493333333,9.91,1198946.2499999998,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4884595.833333333,0,0,1,0,1420973.333333333,0,0,37576.751691666665,19.9,1420973.333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5328649.999999999,0,0,1,0,1918313.9999999998,0,0,50206.5403,19.4,1918313.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7726542.499999999,0,0,0,0,532864.9999999999,1,0,17357.189266666664,10.6,532864.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2220270.833333333,0,0,1,0,750451.5416666665,0,0,18558.799841666663,16.7,750451.5416666665,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7282488.333333332,0,1,0,0,1776216.6666666665,0,0,40861.86441666666,13.4,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7104866.666666666,0,1,0,0,1065729.9999999998,0,0,37621.157108333326,16.2,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4262919.999999999,0,0,0,0,639437.9999999999,0,0,21366.998391666664,12.4,639437.9999999999,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5062217.499999999,0,0,1,0,1065729.9999999998,0,0,36564.308191666656,14.2,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2220270.833333333,0,1,0,0,754892.0833333333,0,0,22976.25069166666,6.03,754892.0833333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3019568.333333333,0,1,0,0,710486.6666666665,0,0,22895.432833333332,9.91,710486.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3552433.333333333,0,1,0,0,710486.6666666665,0,0,23741.800074999996,12.4,710486.6666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3788350.4309999994,0,0,1,0,1420973.333333333,0,0,34007.444299999996,15.2,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3943200.9999999995,0,0,0,0,1332162.4999999998,0,1,47674.543441666654,17.2,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2664324.9999999995,0,0,1,0,888108.3333333333,0,0,28619.291041666664,9.91,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6216758.333333332,0,1,0,0,888108.3333333333,0,0,27268.478266666665,6.62,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2486703.333333333,1,0,0,0,710486.6666666665,0,0,24508.237566666663,14.6,710486.6666666665,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4440541.666666666,0,0,1,0,1953838.333333333,0,0,62962.44029166666,9.91,1953838.333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8419266.999999998,1,0,0,0,532864.9999999999,0,0,18282.598149999998,14.2,532864.9999999999,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3552433.333333333,0,0,1,0,1420973.333333333,0,0,30129.07520833333,9.91,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3197189.9999999995,0,1,0,0,1198946.2499999998,0,0,38636.26493333333,9.91,1198946.2499999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19982437.499999996,0,0,1,0,2220270.833333333,0,0,74191.68205833332,12.4,2220270.833333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4076417.2499999995,0,0,0,0,888108.3333333333,0,0,30134.403858333328,13.4,888108.3333333333,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2415654.6666666665,0,0,1,0,222027.0833333333,0,0,7533.822991666665,13.4,222027.0833333333,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3730054.9999999995,0,0,1,0,650539.3541666666,0,0,21822.597966666664,12.6,650539.3541666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11989462.499999998,0,1,0,0,355243.33333333326,0,0,11871.344091666664,12.4,355243.33333333326,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5772704.166666666,0,0,1,0,852583.9999999999,0,0,28489.627224999997,12.4,852583.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2664324.9999999995,0,1,0,0,1243351.6666666665,0,0,40500.40432499999,10.6,1243351.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3818865.8333333326,0,0,1,0,1185624.6249999998,0,0,39618.512749999994,12.4,1185624.6249999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11456597.499999998,0,0,1,0,976919.1666666665,0,0,22474.46948333333,13.4,976919.1666666665,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14920219.999999998,0,0,1,0,3108379.166666666,0,0,101250.56675833331,10.6,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6572001.666666666,0,1,0,0,799297.4999999999,0,0,26035.7839,10.6,799297.4999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4618163.333333333,0,0,1,0,1996023.4791666663,0,0,47768.682924999994,15.2,1996023.4791666663,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6305569.166666666,0,0,1,0,1198946.2499999998,0,0,40218.87398333333,12.6,1198946.2499999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6660812.499999999,0,0,1,0,2131459.9999999995,0,0,71499.82569999999,12.6,2131459.9999999995,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5328649.999999999,0,1,0,0,1065729.9999999998,0,0,34714.37853333333,10.6,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7814998.089999999,0,0,0,0,746010.9999999999,0,0,18448.67440833333,16.7,746010.9999999999,1,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12433516.666666664,0,0,0,0,2486703.333333333,1,0,62579.66559999999,17.5,2486703.333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5861514.999999999,0,0,1,0,1243351.6666666665,0,0,38176.22481666666,6.62,1243351.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8881083.333333332,0,0,1,0,2220270.833333333,0,0,73437.67808333332,11.7,2220270.833333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4440541.666666666,0,0,1,0,799297.4999999999,0,0,26812.878691666665,12.6,799297.4999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3108379.166666666,0,0,1,0,1176743.5416666665,0,0,38330.755666666664,10.6,1176743.5416666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6660812.499999999,0,0,1,0,1776216.6666666665,0,0,60267.91960833332,13.4,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6305569.166666666,0,0,0,0,266432.49999999994,0,0,9191.033141666665,14.6,266432.49999999994,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4262919.999999999,0,0,1,0,652759.6249999999,0,0,21263.089716666662,10.6,652759.6249999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3197189.9999999995,0,0,1,0,1021324.5833333331,0,0,35540.31928333333,15.2,1021324.5833333331,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5328649.999999999,0,0,1,0,1065729.9999999998,0,0,34343.149249999995,9.91,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3019568.333333333,0,1,0,0,532864.9999999999,0,0,16920.239966666664,8.9,532864.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3925438.8333333326,0,1,0,0,1021324.5833333331,0,0,35540.31928333333,15.2,1021324.5833333331,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7282488.333333332,0,0,1,0,621675.8333333333,0,0,20773.742024999996,12.4,621675.8333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7371299.166666666,0,0,1,0,2619919.583333333,0,0,69850.60852499999,20.3,2619919.583333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3641244.166666666,0,0,0,0,177621.66666666663,0,0,6181.233999999999,15.2,177621.66666666663,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3197189.9999999995,0,1,0,0,1032425.9374999999,0,0,35031.43320833333,13.4,1032425.9374999999,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2664324.9999999995,0,1,0,0,470697.4166666666,0,0,16379.381991666665,15.2,470697.4166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3552433.333333333,0,0,0,0,728248.8333333333,1,0,22359.90350833333,6.62,728248.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,9325137.499999998,0,1,0,0,1065729.9999999998,0,0,35612.25605833333,12.4,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3996487.4999999995,0,1,0,0,768213.7083333333,0,0,26357.27911666666,14.2,768213.7083333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9680380.833333332,0,0,1,0,1047967.8333333331,0,0,26197.419616666666,17.2,1865027.4999999998,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4440541.666666666,0,0,1,0,1420973.333333333,0,0,35521.66900833333,17.2,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7371299.166666666,0,0,1,0,1065729.9999999998,0,0,35612.25605833333,12.4,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2220270.833333333,0,0,1,0,657200.1666666666,0,0,22299.512141666663,13.4,657200.1666666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5328649.999999999,0,0,1,0,1278875.9999999998,0,0,43392.97316666666,13.4,1278875.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10657299.999999998,0,0,1,0,1607476.083333333,0,0,46160.318733333326,23.9,2153662.708333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5772704.166666666,0,0,0,0,355243.33333333326,0,0,11052.508208333333,7.51,355243.33333333326,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12788759.999999998,0,0,1,0,133216.24999999997,0,0,4768.253641666666,17.2,133216.24999999997,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6660812.499999999,0,1,0,0,1740692.333333333,0,0,58165.76718333333,12.4,1740692.333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2575514.1666666665,0,0,1,0,222027.0833333333,0,0,7343.767808333332,11.7,222027.0833333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3996487.4999999995,0,1,0,0,888108.3333333333,0,0,27268.478266666665,6.62,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4902357.999999999,0,0,0,0,375225.77083333326,0,0,12538.31345,12.4,375225.77083333326,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5456537.6,0,0,0,0,310837.9166666666,0,0,9726.562466666664,7.9,310837.9166666666,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4973406.666666666,0,0,1,0,1065729.9999999998,0,0,32722.35154166666,6.62,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4174109.166666666,0,0,1,0,1465378.7499999998,0,0,46530.65990833332,8.9,1465378.7499999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4884595.833333333,0,0,1,0,1953838.333333333,0,0,53597.33791666666,21.6,1953838.333333333,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6305569.166666666,0,1,0,0,1065729.9999999998,0,0,36762.356349999995,14.6,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11989462.499999998,0,1,0,0,959156.9999999999,0,0,32050.94164166666,12.4,959156.9999999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5595082.499999999,0,1,0,0,1243351.6666666665,0,0,41547.48404999999,12.4,1243351.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3907676.666666666,0,0,1,0,1671863.9374999998,0,0,42074.13229166666,17.5,1671863.9374999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4440541.666666666,0,0,1,0,532864.9999999999,0,0,18080.997558333333,13.4,532864.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7104866.666666666,0,0,1,0,1065729.9999999998,0,0,34343.149249999995,9.91,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3996487.4999999995,0,0,1,0,888108.3333333333,0,0,29677.028066666666,12.4,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6927244.999999999,0,0,0,0,710486.6666666665,0,0,22232.01590833333,7.9,710486.6666666665,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2930757.4999999995,0,0,1,0,1254453.0208333333,0,0,40424.91511666666,9.91,1254453.0208333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5577320.333333332,0,0,1,0,1243351.6666666665,0,0,41708.23165833333,12.6,1243351.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2344605.9999999995,0,0,0,0,797077.2291666665,0,0,19925.598566666664,17.2,1172302.9999999998,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7104866.666666666,0,0,0,0,355243.33333333326,0,0,13027.661141666664,19.0,355243.33333333326,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5772704.166666666,0,0,1,0,932513.7499999999,0,0,28382.16611666666,6.03,932513.7499999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5239839.166666666,1,0,0,0,488459.58333333326,0,0,15284.344416666663,7.9,488459.58333333326,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2930757.4999999995,0,0,1,0,652759.6249999999,0,0,21590.801691666664,11.7,652759.6249999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3730054.9999999995,0,0,1,0,1065729.9999999998,0,0,33155.748408333326,7.51,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3375166.9099999997,0,0,0,0,444054.1666666666,1,0,9813.597083333332,11.7,444054.1666666666,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2753135.833333333,0,0,0,0,710486.6666666665,0,0,15700.867224999996,11.7,710486.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4502709.249999999,0,0,0,0,399648.74999999994,0,0,12690.179974999997,8.9,399648.74999999994,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6660812.499999999,0,1,0,0,1598594.9999999998,0,0,53417.940033333325,12.4,1598594.9999999998,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2664324.9999999995,0,0,1,0,1092373.2499999998,0,0,25129.913399999994,13.4,1092373.2499999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3552433.333333333,0,0,1,0,1065729.9999999998,0,0,36161.10700833333,13.4,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4440541.666666666,0,1,0,0,888108.3333333333,0,0,30134.403858333328,13.4,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,7104866.666666666,0,0,0,0,532864.9999999999,0,0,16674.23395833333,7.9,532864.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3552433.333333333,0,0,1,0,1065729.9999999998,0,0,35749.91284999999,12.6,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6660812.499999999,0,0,1,0,621675.8333333333,0,0,20563.260349999997,11.7,621675.8333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7548920.833333332,0,0,1,0,2382350.6041666665,0,0,61329.209066666655,18.6,3108379.166666666,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2557751.9999999995,0,0,0,0,124335.16666666664,0,0,3890.802608333333,7.9,124335.16666666664,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5435222.999999999,0,0,1,0,284194.6666666666,0,0,9158.173133333332,9.91,284194.6666666666,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3552433.333333333,0,0,0,0,710486.6666666665,0,0,22232.01590833333,7.9,710486.6666666665,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4795784.999999999,0,0,0,0,444054.1666666666,1,0,13515.232616666666,6.03,444054.1666666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1598594.9999999998,0,0,0,0,159859.49999999997,0,0,4908.574758333333,6.62,159859.49999999997,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7548920.833333332,0,0,1,0,3108379.166666666,0,0,98701.69584166665,8.9,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6927244.999999999,0,1,0,0,1598594.9999999998,0,0,50760.71989999999,8.9,1598594.9999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6216758.333333332,0,0,1,0,444054.1666666666,0,0,14838.514033333333,12.4,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6216758.333333332,0,1,0,0,710486.6666666665,0,0,24964.72525,15.9,710486.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7104866.666666666,0,0,1,0,888108.3333333333,0,0,27030.465233333332,6.03,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4440541.666666666,0,0,1,0,888108.3333333333,0,0,27629.93835833333,7.51,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3108379.166666666,0,0,1,0,1065729.9999999998,0,0,35612.25605833333,12.4,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5772704.166666666,0,0,1,0,2060411.333333333,0,0,64471.33635,7.9,2060411.333333333,0,0,0,0,0,0,0
